mntiadd,mntiadmin,mntiadminnum,mntidetails,mntihigh,mntilistno,mntiname,mntinfdt,mntisname,mntisummary,mntitop,admin_primary,admin_secondary,height_category,details_length,has_rock,has_water,gradient,암반구간비율,course_distance_km,누적상승고도,peakfit_score,weather_status,tour_demand_score,transport_score
전라북도 임실군 운암면 운종리,임실군청,063-640-2114,산행거리는 그다지 길지 않으나 봉우리가 높이 솟아 있어 정상부로의 산행은 다소 급경사로 이루어져있다. 등산객의 발길이 적어 주노선을 제외한 분기노선의 경우 등산로의 형태가 뚜렷하지 않고 운암 순창간 고속도로 공사로 인하여 운종경로당 뒷편으로 올라가는 등산로 일부구간이 절토되어 있어 주의가 필요하다.,543.9,457502601,나래산,20201201, , , ,전라북도,임실군,초급(300~600m),167,False,False,16.624764428452245,8.680566901074503,5.7534097385367104,404.46661560858524,27.6,흐림(보통),70.2,73.6
경상북도 예천군 지보면 마산리,예천군청,054-654-3801,( - ),333.4,479000301,나부산,20201201, , , ,경상북도,예천군,초급(300~600m),5,False,False,8.087254305484047,8.059254001176212,5.178197656167489,291.66310584398974,22.9,맑음(안전),48.7,83.7
경상북도 청도군 이서면 대전리,청도군청,054-370-6114,( - ),303.0,478200501,나부산,20201201, , , ,경상북도,청도군,초급(300~600m),5,False,False,14.62280203709635,7.900304363070614,5.390446643853998,227.22993853605794,23.0,맑음(안전),66.5,61.3
강원특별자치도 홍천군 서면 동막리,홍천군청,033-432-7801,( - ),,427201001,나산,20201201, , , ,강원특별자치도,홍천군,,5,False,False,15.651788651031717,3.046791390980408,3.275503154043892,,0.0,맑음(안전),60.0,76.8
경상북도 칠곡군 동명면 송산리,칠곡군청,054-973-3321,경상북도 칠곡군 동명면 금암리와 송산리 경계로 있는 나티미기산은 인근 마을 주민들이 등산 및 산책로로 이용하고 있는 산임. 고도가 낮고 경사가 심하지 않아 등산하기가 수월한 정상에서 탁 트인 경관은 볼 수 없음. 정상에 운동시설지가 있어 나티미기산 등산으로 운동이 부족 한 사람은 운동시설지 이용으로 운동보충.,,478500801,나티미기산,20201201, , , ,경상북도,칠곡군,,173,False,False,6.036470736448538,0.8091928305125218,4.634010952350759,,0.0,맑음(안전),71.3,75.1
강원특별자치도 정선군 정선읍 광하리,정선군청,033-562-3911,( - ),693.5,427709801,나팔봉,20201201, , , ,강원특별자치도,정선군,중급(600~1000m),5,False,False,11.732085563878412,4.029801787651614,4.6434126758910015,606.2117950332093,31.0,흐림(보통),75.1,72.9
인천광역시 강화군 삼산면 석모리,강화군청,032-930-3114,"강화 삼산면에 위치한 해명산,상봉산과 함께 삼(3)산을 이루는 상주산은 삼산면 하리에서 상리에 걸쳐서 위치하고있다. 지형은 8부능선 부근에 바위지대로 이루어져 있을뿐 전체적으로 완만하고 내방객이 적은 관계로 등산로가 잘보존되어 있다.정상부근에서는 북쪽으로 교동도와 동쪽으로 강화도의 별립산, 국사봉등 강화의 서쪽 해안을 조망할 수 있으며, 그 경관이 뛰어나다. 전체적으로 편암 역암의 충적층으로 이루어져 있으며,탐방로는 소나무잎 및 낙엽으로 이루어져, 마치 양탄자 위를 걷는 듯한 편안함을 준다.",,287101601,낙가산,20201201, , , ,인천광역시,강화군,,277,True,False,7.688293538779485,13.470490299730173,1.9450176715935155,,0.0,흐림(보통),40.5,78.4
충청북도 청주시 상당구 월오동 ,청주시 상당구청,043-201-5114,상당산성의 상당산에서 상봉재를 사이에 두고 남쪽으로 길게 뻗어 내리는 일명 상당 산맥의 한줄기에 속하는 봉우리이다. 청주시의 동쪽을 병풍처럼 둘러싸고 있는 산으로 여름에 남서풍과 겨울의 북서풍이 부딪치는 곳이라 바람이 비교적 세다.,,431100701,낙가산,20201201, , , ,충청북도,청주시,,129,False,False,6.267499409455355,6.9495108890246176,8.024324842402304,,0.0,맑음(안전),85.7,55.6
광주광역시 광산구 두정동 ,광산구청,062-960-8114,( - ),,292000101,낙암산,20201201, , , ,광주광역시,광산구,,5,False,False,24.799204647798906,3.4609972653778556,5.040287671182972,,0.0,맑음(안전),82.8,45.1
경상남도 밀양시 상동면 도곡리,밀양시청,055-359-5114,"임란이 일어나 왜군이 이곳까지 들어오자 가곡마을에 살던 밀양 박씨의 부녀자인 여흥 민 씨(박희량의 처)는 다른 부녀자와 함께 이 산 바위굴에 피난했다. 그러나 왜군에게 발각되어 화를 면할 수 없게 되자 이 산 바위 절벽에서 몸을 던져 스스로 목숨을 끊었다. 임란이 평정되자 민 씨의 정절을 표창하였고, 그 이후 그 절벽은 민 씨가 꽃처럼 깨끗하게 떨어져 죽은 바위라 하여 낙화암이라고 부르고, 또 산의 형세가 꽃이 지는 것 같다 하여 낙화산이라 했다. 낙화산 정상에는 표지가 없으나 이리저리 산악회에서 달아놓은 리본들로 어지럽다. 
밀양시 산외면 소재 낙화산(落花山)은 정상으로 가는 도중 봉우리가 열댓 개 되는 산으로 이 봉우리들을 그다지 힘들지 않게 넘을 수 있어 그 재미가 상당하다. 따라서 많은 산행인들이 이 산을 밟으려고 생각을 하고 있으나 코스를 어떻게 잡아야 할지 몰라 섣불리 발을 내딛지 못하는 형편이다.",597.0,482700801,낙화산,20201201, , , ,경상남도,밀양시,초급(300~600m),459,True,False,11.447076899494459,29.512204017198297,8.488529037939598,436.0545989504843,38.7,맑음(안전),62.0,47.2
전라북도 김제시 백구면 마산리,김제시청,063-540-3114 ,( - ),,452100301,난산,20201201, , , ,전라북도,김제시,,5,False,False,21.1974889170927,6.40972077345332,8.72795800951911,,0.0,흐림(보통),43.2,53.5
전라북도 군산시 옥서면 선연리,군산시청,063-454-4000,( - ),,451301001,난산,20201201, , , ,전라북도,군산시,,5,False,False,10.092813095275277,8.224805636343609,3.3019494649385934,,0.0,비/눈(위험),85.3,70.0
경상북도 김천시 어모면 은기리,김천시청,054-420-6114,( - ),733.4,471500801,난함산,20201201, , , ,경상북도,김천시,중급(600~1000m),5,False,False,18.630054444478585,1.3252467274184843,7.087504598446093,527.1351408713791,30.5,맑음(안전),97.3,90.4
전라남도 해남군 해남읍 복평리,해남군청,061-530-5114,( - ),316.8,468200601,남각산,20201201, , , ,전라남도,해남군,초급(300~600m),5,False,False,20.204557197793733,8.620144822726225,5.514395335385345,252.56122754321757,25.9,맑음(안전),54.4,82.1
전라북도 전주시 완산구 동서학동 ,전주시청,063-222-1000,( - ),273.7,451100901,남고산,20201201, , , ,전라북도,전주시,입문(0~300m),5,False,False,16.912774812156886,9.227571905133944,8.981332272332622,241.99128845975585,27.0,맑음(안전),59.4,87.3
충청남도 논산시 양촌면 임화리,논산시청,041-746-5114,( - ),375.4,442300501,남당산,20201201, , , ,충청남도,논산시,초급(300~600m),5,False,False,14.431523771003167,4.870619188189359,3.33379577299986,265.7876386583261,21.9,맑음(안전),51.0,61.1
전라남도 진도군 의신면 금갑리,진도군청,061-544-2181,"해발 164ｍ의 남망산은 접도의 주산(主山)으로 산 자가 접도라 해도 과언이 아니다. 접도는 진도군 동남쪽에 있는 아주 작은 섬으로 예부터 접섬, 금갑도, 갑도, 접배도 등으로 불리던 유배지였다. 지금은 진도와 접도를 잇는 연륙교가 있어 접근이 수월하다. 남망산(南望山)은 산을 이루는 기암들이 모두 남쪽 바다를 바라보고 있어서 붙은 이름이다. 높이는 낮지만 ª게는 1시간, 길게는 총 12km의 5시간짜리 코스 등 다양하게 등산로가 조성되어 일정에 맞는 산행코스를 선택할 수 있는 것이 장점이다. 또 이정표 설치 및 등산로 정비가 잘 되어있어 길 찾기의 어려움이 없으며 흙길도 걷고 바닷길도 걷는 이색산행을 즐길 수 있다. 솔섬에서 작은여미로 이어지는 길에는 몽돌해변에 맨발체험 등산로가 조성되어 있으며 쥐 바위에서 거북바위 구간에는 웰빙등산로가 만들어져 가족 산행지로도 제격이다. 가뭄에는 전 구간에 물이 없으므로 사전에 식수를 준비해야 한다.",165.9,469000401,남망산,20201201, , , ,전라남도,진도군,입문(0~300m),474,True,False,13.236818282945372,22.12505875501955,7.261412202635376,125.80067310972409,25.9,흐림(보통),74.6,64.3
경상남도 통영시 동호동 ,통영시청,1577-0557,( - ),71.7,482200401,남망산,20201201, , , ,경상남도,통영시,입문(0~300m),5,False,False,11.977365330859906,7.648098009029955,6.665893039148142,53.166137025189784,19.9,맑음(안전),49.3,63.6
경상남도 남해군 창선면 진동리,남해군청,055-860-3114,( - ),185.1,488401001,남방봉,20201201, , , ,경상남도,남해군,입문(0~300m),5,False,False,23.59058288495652,1.7483862726041255,4.010062559360579,138.38618911870407,21.0,맑음(안전),61.4,51.5
강원특별자치도 평창군 평창읍 고길리,평창군청,033-330-2000,"남병산은 강원도 평창군 대화면과 방림면, 평창읍의 경계를 이루는 산이다. 남병산은 북쪽 멀리 오대산에서 서쪽 계방산으로 이어지는 능선에 솟아 있는 산이다. 첩첩산중인 평창의 가리왕산(1,560m)과 이웃하고 있다. 주변에 유명한 오대산, 계방산, 발왕산 등 높고 큰 산이 많아 국도변에 위치하여 있으면서도 지나쳐 버리는 산으로 취급됐으나 인적이 드문 관계로 해묵은 수목이 군락을 이루어 볼 만하다.
 육산 남병산에는 그러나 평창강가로 지긋이 다가서 있어서 정상 능선에서 평창강을 내려다보는 각별한 맛이 있다. 또한, 20여 평의 공터로 사방이 확 트여 전망이 좋은 편이다. 북동쪽으로는 중왕산과 가리왕산이, 동으로는 청옥산이, 남으로는 장암산과 삼방산이, 서쪽으로는 백덕산, 중대갈봉과 장미산, 절구봉이 스카이라인을 이룬다. 평창강은 우리나라의 대표적인 사행하천(구비가 많은)으로 계방산에서 발원하여 장평에서 흥정산, 태기산에서 발원한 흥정천을 합치고 금당계곡을 흘러내러 와 방림에서 백덕산에서 흘러내러 온 계촌천을 합쳐 평창을 지나고 주천을 거쳐 영월에서 동강과 합류, 남한강이 되어 흘러내려 간다.",,427600601,남병산,20201201, , , ,강원특별자치도,평창군,,562,False,True,21.612388155754584,5.0256607646344245,2.6611076810349674,,0.0,맑음(안전),81.8,43.7
전라북도 군산시 나포면 나포리,군산시청,063-454-4000,( - ),,451304801,남병산,20201201, , , ,전라북도,군산시,,5,False,False,24.300538213330253,3.986630277723131,7.038937964056851,,0.0,맑음(안전),73.6,75.5
서울특별시  중구 예장동 ,중구청,02-3396-4114,( - ),270.85,111400101,남산,20201201, , , ,서울특별시,중구,입문(0~300m),5,False,False,7.485944469710894,1.4637399216224911,7.778078394124811,214.85443919895,21.3,흐림(보통),63.2,99.4
"경상북도 경주시 탑동, 배동, 내남면",경주시청,054-748-9001,"경주 남쪽에 솟은 남산은 신라인들의 신앙의 대상이었다. 금오산(468m)과 고위봉(494m) 두 봉우리에서 흘러내리는 40여 개의 계곡과 산줄기로 이루어졌으며 동서 4km, 남북 8km로 길게 뻗어내린 타원형이다. 
100여 곳의 절터, 80여 구의 석불, 60여 기의 석탑이 산재해 있는 노천박물관으로 신라 태동의 성지 서남산, 미륵골·탑골·부처골 등 수많은 돌부처가 있는 동남산으로 구분된다. 
자연경관도 뛰어나 변화무쌍한 많은 계곡이 있고 기암괴석들이 만물상을 이루어 등산객의 발길만큼이나 수많은 등산로가 있다. 그래서 남산을 아는 사람들은 """"남산에 오르지 않고서는 경주를 보았다고 말할 수 없다""""고 한다. 남산은 자연의 아름다움에다 신라의 오랜 역사, 신라인의 미의식과 종교의식이 예술로 승화된 곳이다.",468.0,471300201,남산,20201201,신라의 천년 역사가 숨쉬는 산,"경주 남쪽에 솟은 남산은 신라인들의 신앙의 대상이었다. 금오산(468m)과 고위봉(494m) 두 봉우리에서 흘러내리는 40여 개의 계곡과 산줄기로 이루어졌으며 동서 4km, 남북 8km로 길게 뻗어내린 타원형이다. 
100여 곳의 절터, 80여 구의 석불, 60여 기의 석탑이 산재해 있는 노천박물관으로 신라 태동의 성지 서남산, 미륵골·탑골·부처골 등 수많은 돌부처가 있는 동남산으로 구분된다. 
자연경관도 뛰어나 변화무쌍한 많은 계곡이 있고 기암괴석들이 만물상을 이루어 등산객의 발길만큼이나 수많은 등산로가 있다. 그래서 남산을 아는 사람들은 """"남산에 오르지 않고서는 경주를 보았다고 말할 수 없다""""고 한다. 남산은 자연의 아름다움에다 신라의 오랜 역사, 신라인의 미의식과 종교의식이 예술로 승화된 곳이다.","길이 약 8km, 폭 약 4㎞의 산줄기안에 불상 80여체, 탑 60여기, 절터 110여 개소가 산재하여 경주국립공원으로 지정되어 있는 등 신라시대 역사 유물·유적의 보고인 점 등을 고려하여 선정, `경주남산불적지'로 마애여래좌상(보물 제913호), 칠불암마애석불 등이 유명. 동쪽에는 남산산성 등이 있음 ",경상북도,경주시,초급(300~600m),401,True,True,19.617349504072884,17.350688445830627,4.182832421988476,398.7898801338144,32.5,맑음(안전),65.2,50.0
경상남도 사천시 곤양면 남문외리,사천시청,055-831-2114,( - ),133.7,482400301,남산,20201201, , , ,경상남도,사천시,입문(0~300m),5,False,False,23.766809136420758,0.6817230938549357,6.981077134189667,97.7211215350917,25.6,맑음(안전),73.7,42.8
경상남도 창원시 진해구 남문동 남문동,창원시청,1899-1111,( - ),98.6,481900301,남산,20201201, , , ,경상남도,창원시,입문(0~300m),5,False,False,8.624661323313203,0.25811906949486985,4.858612714697777,78.628872782853,17.9,맑음(안전),40.4,86.8
경상남도 남해군 서면 대정리,남해군청,055-860-3114,( - ),208.1,488401101,남산,20201201, , , ,경상남도,남해군,입문(0~300m),5,False,False,6.32992534733555,1.3516628915482276,7.562258507902251,163.5659846117185,18.9,맑음(안전),44.7,55.2
경상북도 청도군 각남면 사리,청도군청,054-370-6114,"남산은 화악산의 북쪽, 같은 능선에서 솟은 산으로 행정구역상으로는 청도군 각남면과 화양읍, 청도읍에 경계를 이루고 있다. 남산 북쪽에는 신둔사, 동쪽 기슭에는 적천사가 있다. 경상북도 청도군과 경상남도 밀양시의 경계를 이루는 화악산은 청도읍에서 남서쪽으로 밀양시에서는 북서쪽으로 솟은 산으로 이 일대에서는 가장 높고 만만찮은 산이다. 남산은 북쪽 청도읍이나 화양읍을 산행 기점으로 하여 오르는 것이 일반적이다. 능선에는 봉수대 터와 거북바위, 빨래 할머니 바위 등 기암과 전망 좋은 지점이 곳곳에 있다. 계곡은 남산골 상류의 병풍 같은 암벽과 약수 골의 낙대폭포 등이 수려하고, 산록에는 고찰 죽림사, 신둔사, 적천사가 있고 동천리에는 조선 숙종 때 화강석을 아치형으로 쌓아 만든 석빙고(보물)가 있다. 또한, 이곳 명소 가운데 하나인 약수폭포는 상부의 저수지에 물을 저장하고 있다가 여름에 풀어내 절경의 극치를 보여준다.",851.7,478200601,남산,20201201, , , ,경상북도,청도군,중급(600~1000m),460,True,True,19.82241298580118,29.262302231783476,3.1933298365994514,697.8677670277175,40.3,맑음(안전),92.9,89.8
경상남도 의령군 의령읍 동동리,의령군청,055-570-2114,( - ),323.1,487204201,남산,20201201, , , ,경상남도,의령군,초급(300~600m),5,False,False,16.489462263598238,5.49529535895017,9.066827522407483,290.76141878404337,31.2,비/눈(위험),44.7,82.2
경상남도 거제시 거제면 남동리,거제시청,055-639-3000,( - ),25.4,483100801,남산,20201201, , , ,경상남도,거제시,입문(0~300m),5,False,False,21.83657553516544,9.6582216115322,3.9429815699574275,21.6888003819368,22.2,맑음(안전),82.4,96.7
경상북도 예천군 예천읍 동본리,예천군청,054-654-3801,( - ),124.4,479000401,남산,20201201, , , ,경상북도,예천군,입문(0~300m),5,False,False,7.79544753252579,4.32497878330132,4.6261808959273,96.97889869107358,16.9,맑음(안전),95.2,64.5
경상남도 산청군 차황면 부리,산청군청,055-970-6000,( - ),628.2,488601401,남산,20201201, , , ,경상남도,산청군,중급(600~1000m),5,False,False,20.905346237197804,3.1181613308525957,1.9937815926829732,543.7137654877113,27.6,맑음(안전),56.2,79.7
전라남도 진도군 진도읍 남동리,진도군청,061-544-2181,( - ),243.3,469000501,남산,20201201, , , ,전라남도,진도군,입문(0~300m),5,False,False,9.03254640095489,5.061418628402441,2.4478538047308493,178.61666895878528,18.5,맑음(안전),62.2,67.9
경상북도 상주시 은척면 남곡리,상주시청,054-533-2001,"칠봉산의 남쪽에 있는 산이라고 하여 이름 지어진 남산은 상주시 은척면과 외서면 경계에 솟아있다. 북두칠성을 닮은 산 전체 중 남쪽에 있어 남산이라는 이름이 붙었다. 황령은 산경표에서 회유령과 함께 속리산의 두 곁가지로 꼽았을 만큼 비중 있는 산이다.
아직까지 때 묻지 않은 비경을 간직하고 소나무가 군락을 이루고 있어 송이 산지로도 유명하다. ㄷ자를 이루고 있는 큰골 좌우에는 봉우리 8개가 있으나, 그중 성주봉은 암봉으로 노송과 어우러져 경관이 수려하고 조망 또한 좋아 주봉인 남산보다 더 알려진 명봉이다. 큰골과 중왕골은 사시사철 수량이 풍부하고 주변의 경치 등이 아름다워 """"성주봉 자연 휴양림""""이 조성되고 있다.",819.9,472500701,남산,20201201, , , ,경상북도,상주시,중급(600~1000m),349,False,False,8.27311885731409,4.3951168863291015,5.884826173054789,578.9254352809432,28.8,맑음(안전),74.1,77.8
전라남도 무안군 무안읍 성남리,무안군청,061-450-5114,"남산에 올라서면 무안읍 시가지가 한눈에 보인다. 좌측으로는 서해안의 바다가 뻥 뚫려 있어 보는 이의 마음을 시원하게 해준다. 남산을 오르다 좌측을 보면 궁터가 보인다. 아직도 우리의 우리 것을 추구하는 모습들이 보인다. 이것을 보면 한편으로는 가슴이 뭉클해지기도 한다. 남산은 비록 높은 산은 아니지만, 무안읍을 둘러싸고 있어 마치 무안을 보호해주는 수호신 역할을 하는 듯 들기도 한다. 낮은 산이어서 가족들과 등산할 수 있는 아주 산행하기 좋은 곳이다.",191.7,468400501,남산,20201201, , , ,전라남도,무안군,입문(0~300m),254,False,False,8.285315958619858,1.0566468426174391,3.774537752187758,142.02855060028023,15.0,맑음(안전),92.9,67.0
전라남도 담양군 담양읍 학동리,담양군청,061-380-3114,( - ),233.1,467102501,남산,20201201, , , ,전라남도,담양군,입문(0~300m),5,False,False,21.29149440462764,6.408263146902062,8.601581918808652,179.03998674604676,27.1,흐림(보통),96.5,51.3
전라남도 순천시 인제동 ,순천시청,061-749-3114,( - ),347.5,461500501,남산,20201201, , , ,전라남도,순천시,초급(300~600m),5,False,False,18.303944413924,2.160381825095996,1.6248938035671077,278.73536264343943,22.4,흐림(보통),84.4,70.5
충청남도 천안시 수신면 장산리,천안시청,1577-3900,( - ),,441300401,남산,20201201, , , ,충청남도,천안시,,5,False,False,15.461308495382386,6.195879548978295,4.722299413711458,,0.0,맑음(안전),45.2,71.7
전라북도 정읍시 고부면 고부리,정읍시청,063-539-7114,( - ),100.1,451800401,남산,20201201, , , ,전라북도,정읍시,입문(0~300m),5,False,False,12.17660968247005,6.502010923981533,4.367437147537288,88.30032645863272,17.4,맑음(안전),80.1,88.6
충청북도 제천시 화산동 ,제천시청,043-641-5114,( - ),275.1,431500801,남산,20201201, , , ,충청북도,제천시,입문(0~300m),5,False,False,22.544010816262166,1.520248531286481,1.6642848627996087,220.6221676054662,23.1,맑음(안전),64.6,84.1
충청남도 금산군 금산읍 하옥리,금산군청,041-750-2114,( - ),230.8,447100501,남산,20201201, , , ,충청남도,금산군,입문(0~300m),5,False,False,12.848902148452709,0.6134962711066816,2.557131391504337,184.69888375592367,16.9,맑음(안전),68.2,79.8
전라북도 군산시 임피면 읍내리,군산시청,063-454-4000,"남산(南山)은 옛 임피현의 남쪽에 위치하였다 하여 남산이라 하였다. 동쪽으로는 익산시와 만석평야, 남쪽으로는 봉황산과 왕산이 나란히 보이며, 그 밑으로는 산곡평야가, 서쪽으로는 새의 날개처럼 보이는 용천산성이 보인다. 용천산성 안에는 큰 관아가 있었던 흔적이 보이는데 이곳이 지금의 임피향교이다. 남산 정상에는 조그만 정각이 하나 있어 이전에 임피현의 파수꾼 역할을 담당하였던 곳이라는 것을 느끼게 한다.",156.5,451301101,남산,20201201, , , ,전라북도,군산시,입문(0~300m),226,False,False,21.33198878943154,7.807615860684399,5.015962736808399,111.12260620745934,24.3,흐림(보통),42.9,46.8
충청북도 충주시 직동 ,충주시청,043-850-5114,"남산은 충주시 직동과 살미면의 경계 선상에 자리하고 있는 산으로 일명 금봉산이라고도 한다. 예전에 봉황이 살았던 상서로운 산이라고 한다.

마지막 재를 사이에 두고 북쪽에 있는 계명산과 마치 형제처럼 마주하고 있으며 이 산 남쪽 기슭에는 신라 시대 때 창건하였다는 창룡사를 비롯하여 시내 쪽 기슭에는 각종 체육시설 및 약수터가 있어 충주 시민의 발길이 끊이지 않는 산이다. 또한, 이 산 정상에는 삼국 시대에 축성된 것으로 보이는 산성이 자리 잡고 있는데 이 성이 충주 산성이다. 이 산성은 삼한시대 마고 선녀가 축성했다는 전설을 간직하고 있어 마고성이라고도 알려졌다.

이 산 남쪽 기슭에는 약 1300년 전 신라 원효대사가 창건하였다는 창룡사가 있고 이곳 북방 3km 지점의 탑대라는 곳에는 3층 석탑이 지금도 있을 뿐 아니라 부근의 지명이 윗절골, 아래 절골 등으로 불리는 것으로 보아 창룡사를 중심으로 한 직동 일대가 대사찰지였던 것으로 보인다.",635.6,431305201,남산,20201201, , , ,충청북도,충주시,중급(600~1000m),485,False,False,13.782698171404368,4.5980042376932015,5.689348967803296,449.3579565736592,28.9,맑음(안전),51.5,83.2
충청북도 충주시 신니면 신청리,충주시청,043-850-5114,( - ),393.6,431300301,남산,20201201, , , ,충청북도,충주시,초급(300~600m),5,False,False,12.538888588498152,0.5816379550547579,4.936462851666388,318.9073122020568,24.3,맑음(안전),87.4,70.0
충청남도 홍성군 홍성읍 옥암리,홍성군청,041-630-1114,"홍성읍 도심권에 있는 산으로 지역 주민의 이용이 많으며, 등산 난이도가 초급인 순환코스로 구성되어 누구나 이용하기 편하게 조성되었다. 남산 입구에 한용운 선생 동상, 충령사, 숲길 방문자센터가 조성되어 있으며, 지역 민간단체 주관으로 어린이와 학생들의 숲 체험 프로그램을 운영한다. 금북정맥이 통과하는 산으로 금북정맥을 종주하는 많은 등산객이 방문하고 있다.",221.5,448000401,남산,20201201, , , ,충청남도,홍성군,입문(0~300m),200,False,False,14.253595713392128,9.948663171697671,6.012970266502798,174.46131256690165,26.5,흐림(보통),67.2,93.6
충청북도 보은군 보은읍 수정리,보은군청,043-540-3000,( - ),,437202401,남산,20201201, , , ,충청북도,보은군,,5,False,False,11.027557483282841,0.5778056099636664,6.558619236698293,,0.0,흐림(보통),58.1,95.2
충청남도 서천군 서천읍 남산리,서천군청,041-950-4114,"동서로 길게 늘어선 지형이며, 서해의 배들이 드나드는 모습이 한눈에 들어오는 곳이다.",146.9,447700301,남산,20201201, , , ,충청남도,서천군,입문(0~300m),47,False,False,19.952187603525022,6.950352288585532,1.5843524795866029,107.55076619883401,21.1,맑음(안전),63.0,43.3
강원특별자치도 인제군 남면 신풍리,인제군청,033-461-2122,( - ),,428105501,남산,20201201, , , ,강원특별자치도,인제군,,5,False,False,15.054407801849583,9.836789252634135,5.444808855354783,,0.0,맑음(안전),91.3,89.2
강원특별자치도 정선군 북평면 남평리,정선군청,033-562-3911,"봉화치 마을에서 시작하는 등산로는 마을 옹달샘에서 시작하여 비교적 경사가 급한 코스가 이어지고, 정상점에 다다르면서 경사가 완만해진다. 정상에서는 북평면과 북면 고양리의 스무골이 내려다보인다. 하산하는 코스는 등산로 흔적이 적어 찾기가 어렵고, 임도까지 이어진다.",959.0,427701701,남산,20201201, , , ,강원특별자치도,정선군,중급(600~1000m),147,False,False,9.644253902936345,2.391801042159256,9.6897435475445,757.4256356889981,37.0,맑음(안전),84.9,42.3
강원특별자치도 삼척시 남양동 ,삼척시청,033-572-2011,"삼척의료원 옆으로 등산로가 있으며 등산이라 하기는 조금 미흡한 부분이 있음. 산이 작은 것이 흠이긴 하지만 삼척 시내에 있는 남산은 삼척시민들의 왕래가 잦은 편임. 남녀노소 누구나 오를 수 있으며 웅장한 나무들로 인하여 한여름에도 시원한 그늘과 상쾌한 기분을 느낄 수 있음. 정상으로 오르는 도중에 쉼터, 정자, 꽃들로 인하여 상쾌한 기분을 느낄 수 있으며 삼척시와 삼척 주민들의 관리로 인하여 좋은 조망점과 시원함을 함께 느낄 수가 있음. 등산로로써 미흡한 부분이 많지만, 아침, 저녁으로 산책하기에는 더없이 좋은 곳임.",73.1,422301101,남산,20201201, , , ,강원특별자치도,삼척시,입문(0~300m),292,False,False,22.991491465491368,1.4224936868719618,5.911774381101164,54.641936499718,23.0,맑음(안전),56.3,62.0
강원특별자치도 홍천군 동면 성수리,홍천군청,033-432-7801,도시권에 생활 잡은 산으로서 높지 않은 지형으로 완만한 구간과 급경사 구간이 잘 어우러져 많은 사람이 자기 취향대로 코스를 선택해서 등산을 즐길 수 있다. 정상에 오르면 앞으로는 두개비산과 석화 산과 홍천 시내를 한눈에 바라볼 수 있으며 뒤로는 오음산을 바라볼 수 있다. 현재는 아파트단지도 가까이 있어 많은 사람이 애용하고 있고 현재 지속해서 관리가 되고 있다.,415.4,427201101,남산,20201201, , , ,강원특별자치도,홍천군,초급(300~600m),203,False,False,12.677824427464229,1.213849394224289,7.259109273401102,294.9019621369906,25.7,흐림(보통),47.1,72.5
경기도 양평군 옥천면 옥천리,양평군청,031-773-5101,( - ),217.4,418301101,남산,20201201, , , ,경기도,양평군,입문(0~300m),5,False,False,15.871057222279772,3.0327514756759557,4.150842792293507,183.68553351213492,19.8,흐림(보통),55.1,48.9
경기도 파주시 법원읍 웅담리,파주시청,031-940-4114,( - ),211.8,414800501,남산,20201201, , , ,경기도,파주시,입문(0~300m),5,False,False,23.12944221929094,1.010458110106467,8.078926714298483,152.987079478189,27.7,비/눈(위험),95.2,84.8
울산광역시 남구 신정동 ,남구청,052-275-7541,( - ),,311400701,남산,20201201, , , ,울산광역시,남구,,5,False,False,17.484759918279842,6.9216134169413195,8.069832595946977,,0.0,맑음(안전),74.9,40.5
인천광역시 강화군 강화읍 남산리,강화군청,032-930-3114,강화읍 남산리에 있으며 봉수가 있고 수륙암(水陸菴). 2개의 약수터 그리고 청수암과 용해사가 있다.,222.5,287100401,남산,20201201, , , ,인천광역시,강화군,입문(0~300m),55,False,False,7.337960814167282,0.6229179813006269,5.9310164050601815,168.25671388242654,17.0,흐림(보통),72.0,50.1
대전광역시 서구 탄방동 ,서구청,042-288-2114,( - ),,301700201,남산_남선공원,20201201, , , ,대전광역시,서구,,5,False,False,23.796642472269504,5.094221281497897,9.796117497873315,,0.0,맑음(안전),75.8,74.8
경상남도 합천군 가야면 이천리,합천군청,055-930-3114,( - ),321.5,488901001,남산봉,20201201, , , ,경상남도,합천군,초급(300~600m),5,False,False,17.554161061428356,9.966968538529768,2.5671768254825538,249.4680229237121,23.2,맑음(안전),62.0,82.9
제주도 서귀포시 성산읍 신풍리,서귀포시청,064-760-3193,굼부리 안에는 대나무가 가득 메워져 숲을 이루고 있고 군데군데 보리수나무가 억새와 어우러져 있다. 정상에는 남산봉수 터의 흔적이 남아있으며 북쪽 일부 비탈을 제외하곤 대체로 느슨한 등성이를 이루고 있으나 서쪽에서 솟아오른 둥그스레한 봉우리는 동쪽으로 이어지면서 대야처럼 생긴 원형의 굼부리를 만들어 놓았다.,168.3,491300501,남산봉,20201201, , , ,제주도,서귀포시,입문(0~300m),171,False,False,11.698112293141723,8.139702695060189,1.6440551515614383,144.78666482766462,19.7,맑음(안전),88.4,95.0
경상남도 합천군 가야면 황산리,합천군청,055-930-3114,( - ),,488901201,남산제일봉,20201201, , , ,경상남도,합천군,,5,False,False,7.785441453267746,6.152194382310109,8.046344799935316,,0.0,맑음(안전),71.4,82.3
경상북도 울진군 근남면 구산리,울진군청,054-782-1501,( - ),437.7,479300601,남수산,20201201, , , ,경상북도,울진군,초급(300~600m),5,False,False,20.88050378540592,3.062536207866117,8.360822067601502,372.1123750919358,28.8,비/눈(위험),47.0,80.3
